,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Account Holder Category
3147,26,0.0,30,4,1.3,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3148,48,22.0,19,2,0.1,Professional,106,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3149,49,25.0,25,4,1.0,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3150,47,22.0,124,4,5.0,Professional,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3151,43,19.0,20,3,0.5,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3152,40,15.0,83,1,1.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3153,31,5.0,18,4,0.3,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3154,27,1.0,99,1,3.0,Professional,149,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3155,55,29.0,62,3,0.3,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3156,54,30.0,24,1,0.1,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3157,23,20.1046,13,4,1.0,Undergraduate,84,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3158,54,28.0,64,2,0.8,Professional,0,No,Yes,No,Yes,No,Holds Only Security Account
3159,57,33.0,62,3,2.66666666666667,Undergraduate,240,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3160,41,15.0,158,1,4.7,Graduate,0,Yes,Yes,Yes,No,Yes,Holds Both Security & Deposit Account
3161,28,4.0,88,1,5.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3162,33,7.0,28,4,0.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3163,51,27.0,52,2,1.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3164,28,4.0,82,4,0.0,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3165,63,37.0,140,2,6.9,Undergraduate,97,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3166,29,4.0,80,1,0.8,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3167,62,38.0,58,4,1.2,Graduate,228,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3168,51,25.0,180,1,1.7,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3169,52,28.0,55,1,1.6,Graduate,227,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3170,43,16.0,65,3,2.66666666666667,Graduate,100,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3171,39,12.0,62,3,2.33333333333333,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3172,35,9.0,23,4,0.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3173,34,10.0,35,1,1.7,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3174,49,24.0,35,4,0.2,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3175,43,18.0,74,4,0.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3176,48,24.0,14,3,0.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3177,30,4.0,83,2,1.5,Professional,199,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3178,46,21.0,71,4,1.9,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3179,43,17.0,53,2,0.7,Undergraduate,130,No,Yes,No,Yes,No,Holds Only Security Account
3180,27,3.0,103,2,0.6,Undergraduate,84,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3181,39,15.0,109,1,1.7,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3182,58,33.0,60,2,1.9,Graduate,94,No,Yes,No,Yes,No,Holds Only Security Account
3183,44,17.0,12,3,0.666666666666667,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3184,39,15.0,141,2,8.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3185,35,10.0,128,1,3.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3186,41,16.0,98,3,1.0,Undergraduate,296,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3187,43,18.0,41,1,0.5,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3188,55,25.0,90,2,4.5,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3189,32,6.0,31,1,0.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3190,56,26.0,74,1,3.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3191,30,5.0,83,4,1.8,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3192,65,39.0,35,1,0.5,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3193,31,7.0,140,1,4.0,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3194,41,15.0,65,3,0.5,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3195,55,29.0,35,3,1.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3196,37,7.0,73,4,1.8,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3197,34,10.0,29,1,1.5,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3198,34,9.0,55,4,2.0,Graduate,147,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3199,33,9.0,20,4,0.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3200,48,23.0,70,1,2.8,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3201,28,3.0,81,4,0.2,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3202,30,4.0,25,2,0.3,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3203,44,20.0,119,2,7.5,Undergraduate,239,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3204,61,35.0,49,4,1.7,Graduate,185,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3205,59,33.0,38,1,1.4,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3206,33,7.0,80,2,1.5,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3207,56,32.0,84,1,4.3,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3208,53,29.0,61,4,1.6,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3209,42,16.0,173,2,1.5,Graduate,373,Yes,No,Yes,Yes,Yes,Holds Only Deposit Account
3210,43,19.0,60,2,2.5,Undergraduate,0,No,Yes,No,No,No,Holds Only Security Account
3211,35,9.0,83,2,4.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3212,61,35.0,59,1,2.8,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3213,39,9.0,32,3,2.0,Professional,116,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3214,61,37.0,33,3,0.1,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3215,40,15.0,19,4,0.2,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3216,34,8.0,14,4,0.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3217,65,39.0,94,4,4.1,Undergraduate,120,Yes,No,Yes,Yes,Yes,Holds Only Deposit Account
3218,40,16.0,154,2,6.1,Undergraduate,325,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3219,39,15.0,33,1,2.0,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3220,61,35.0,28,2,0.2,Professional,135,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3221,40,16.0,44,1,1.8,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3222,49,23.0,81,2,0.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3223,43,18.0,29,1,0.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3224,45,21.0,58,3,0.3,Professional,0,No,Yes,No,Yes,No,Holds Only Security Account
3225,52,28.0,38,4,0.9,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3226,32,8.0,82,3,1.5,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3227,31,7.0,18,1,0.4,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3228,27,2.0,45,2,1.7,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3229,33,9.0,64,4,3.4,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3230,65,40.0,48,3,2.4,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3231,62,37.0,24,1,0.3,Professional,0,No,Yes,No,Yes,No,Holds Only Security Account
3232,55,25.0,65,4,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3233,46,20.0,111,1,0.0,Undergraduate,329,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3234,37,12.0,114,3,0.6,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3235,60,35.0,39,2,1.6,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3236,44,14.0,19,1,0.75,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3237,35,9.0,22,3,0.1,Graduate,0,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3238,52,28.0,49,4,1.1,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3239,30,4.0,40,1,0.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3240,62,36.0,63,1,1.6,Undergraduate,118,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3241,41,15.0,55,1,2.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3242,38,14.0,33,1,2.0,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3243,52,26.0,31,4,1.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3244,48,24.0,24,4,0.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3245,47,22.0,81,4,3.6,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3246,41,17.0,81,1,0.8,Graduate,223,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3247,44,20.0,113,2,3.3,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3248,31,6.0,92,2,3.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3249,50,25.0,81,1,1.2,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3250,36,11.0,101,3,1.2,Professional,0,No,Yes,No,No,Yes,Holds Only Security Account
3251,52,26.0,78,3,3.0,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3252,62,38.0,78,2,0.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3253,55,30.0,35,1,1.5,Graduate,118,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3254,61,37.0,9,2,0.3,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3255,34,7.0,82,4,2.0,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3256,34,9.0,41,1,2.5,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3257,59,35.0,84,1,1.8,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3258,41,17.0,42,4,2.2,Graduate,185,No,Yes,No,Yes,No,Holds Only Security Account
3259,33,8.0,54,3,2.3,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3260,55,30.0,84,2,0.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3261,64,40.0,131,1,3.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3262,44,19.0,85,2,3.8,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3263,32,8.0,84,4,3.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3264,67,41.0,114,4,2.4,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3265,40,14.0,61,3,0.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3266,57,31.0,39,1,2.2,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3267,59,35.0,21,2,1.0,Undergraduate,120,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3268,43,17.0,111,4,5.4,Professional,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3269,58,34.0,68,2,2.8,Undergraduate,113,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3270,50,23.0,179,4,3.6,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3271,52,27.0,93,4,4.1,Graduate,0,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3272,35,9.0,85,2,1.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3273,40,15.0,180,1,4.1,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3274,31,5.0,110,2,1.5,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3275,32,8.0,65,1,1.2,Undergraduate,268,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3276,55,31.0,159,1,3.9,Professional,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3277,43,19.0,81,2,3.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3278,31,6.0,132,1,3.8,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3279,26,20.1046,44,1,2.0,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3280,58,33.0,98,1,2.6,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3281,51,25.0,62,2,1.5,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3282,45,21.0,91,1,4.7,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3283,56,30.0,29,4,0.7,Graduate,87,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3284,25,20.1046,101,4,2.1,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3285,38,13.0,65,3,0.7,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3286,62,36.0,58,1,2.8,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3287,39,13.0,32,2,0.8,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3288,56,30.0,140,4,0.5,Undergraduate,292,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3289,50,25.0,44,1,0.3,Undergraduate,187,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3290,52,27.0,113,1,0.1,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3291,53,28.0,38,1,1.3,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3292,25,20.1046,13,4,0.4,Undergraduate,0,No,Yes,No,No,No,Holds Only Security Account
3293,44,20.0,62,2,2.5,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3294,42,12.0,29,3,2.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3295,42,16.0,141,3,4.0,Graduate,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3296,63,37.0,132,1,4.4,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3297,57,32.0,23,1,0.3,Professional,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3298,56,32.0,11,2,0.3,Undergraduate,89,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3299,60,34.0,90,4,1.9,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3300,62,38.0,43,1,1.9,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3301,48,22.0,59,4,2.6,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3302,37,11.0,28,2,0.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3303,55,29.0,28,2,0.7,Graduate,82,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3304,42,17.0,108,3,1.0,Undergraduate,383,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3305,39,13.0,78,1,2.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3306,47,22.0,65,1,2.4,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3307,34,10.0,25,4,1.0,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3308,48,23.0,108,2,3.8,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3309,52,27.0,43,4,0.2,Graduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3310,53,29.0,95,4,1.0,Graduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3311,49,25.0,24,1,0.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3312,47,22.0,190,2,8.8,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3313,48,24.0,24,1,0.9,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3314,38,13.0,41,4,1.7,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3315,48,22.0,80,3,1.1,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3316,56,26.0,63,3,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3317,65,41.0,79,3,2.0,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3318,46,20.0,105,4,3.2,Undergraduate,0,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3319,60,35.0,153,3,2.0,Professional,0,Yes,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3320,50,25.0,114,1,0.6,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3321,41,15.0,120,1,5.2,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3322,41,16.0,104,1,4.0,Professional,0,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3323,60,35.0,20,1,1.3,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3324,57,31.0,41,1,1.4,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3325,48,23.0,35,2,1.3,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3326,53,27.0,174,1,2.9,Graduate,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3327,42,18.0,164,1,1.3,Professional,0,Yes,Yes,Yes,Yes,Yes,Holds Both Security & Deposit Account
3328,45,20.0,22,1,0.1,Undergraduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3329,35,10.0,132,1,3.8,Undergraduate,82,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3330,34,9.0,32,4,1.1,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3331,67,42.0,21,3,0.1,Professional,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3332,36,9.0,49,2,1.66666666666667,Graduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3333,37,13.0,79,4,0.1,Graduate,280,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3334,40,14.0,30,2,0.8,Professional,86,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3335,35,10.0,118,2,7.8,Undergraduate,358,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3336,60,34.0,11,4,0.7,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3337,59,29.0,61,3,2.0,Professional,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3338,35,9.0,43,4,1.2,Graduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3339,27,1.0,141,4,5.1,Professional,354,Yes,No,No,No,No,Does Not Hold Both Security & Deposit Account
3340,29,3.0,54,4,1.8,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3341,35,9.0,33,2,0.3,Undergraduate,0,No,Yes,No,Yes,No,Holds Only Security Account
3342,38,13.0,84,3,1.2,Professional,121,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3343,62,37.0,125,1,1.0,Professional,0,Yes,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3344,43,19.0,110,1,3.4,Undergraduate,0,No,No,No,No,Yes,Does Not Hold Both Security & Deposit Account
3345,35,11.0,14,4,1.0,Undergraduate,0,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3346,41,15.0,65,2,2.8,Undergraduate,0,No,No,No,Yes,Yes,Does Not Hold Both Security & Deposit Account
3347,65,41.0,78,3,2.0,Professional,0,No,No,Yes,Yes,Yes,Holds Only Deposit Account
3348,61,35.0,18,3,0.3,Professional,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3349,55,25.0,95,2,4.5,Professional,275,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3350,28,3.0,95,2,1.8,Graduate,0,No,No,No,No,No,Does Not Hold Both Security & Deposit Account
3351,52,26.0,191,1,1.7,Undergraduate,0,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
3352,34,4.0,19,1,0.666666666666667,Professional,83,No,No,No,Yes,No,Does Not Hold Both Security & Deposit Account
